496.5032231,252.1513444
551.0457037,261.6245886
517.946286,237.7392608
521.6681777,324.7837552
500.8216363,266.9567993
487.8166389,248.3404594
539.3393452,292.2290208
490.3730813,316.6732267
494.1926852,248.1171654
489.445042,277.1788028
488.9204845,271.6263265
500.5974658,358.9466384
479.005223,334.0523857
474.8432757,364.0659547
454.7215433,351.1983907
466.3720607,353.6539601
412.0532695,328.0438023
445.8782071,354.4552839
462.2025977,340.2865449
458.1120415,348.0234201
425.7151156,374.0430588
413.6892846,398.2138108
429.5600927,358.4585137
420.6422399,418.381245
402.4212081,351.7076317
435.2426497,412.8753901
404.6950772,385.188476
431.4705948,420.0786694
416.5206581,442.204188
398.0736363,416.4987229
395.2025301,409.6875806
438.6021616,422.5344595
371.9296602,438.580581
396.2942138,407.2256268
438.9519763,449.2067909
426.3697288,461.1806662
362.8131073,466.4851803
352.2697467,452.8697958
393.1923854,395.8620919
374.7790042,454.7943849
340.0630831,521.6534224
333.4254399,458.1926248
400.3622273,476.0706076
354.5632855,429.2832744
329.7556499,419.0091033
308.3294004,457.8026593
347.8687891,465.8533103
397.6052255,437.174638
395.5080061,458.6365229
410.2310052,433.0136441
410.2230216,447.287024
432.6059574,465.1274256
451.1649404,421.1812556
504.3135738,432.5206022
521.3946205,420.6414801
480.4641393,417.2268077
489.7494067,391.0161352
528.93398,391.5474221
511.7191199,402.3163571
489.3947866,397.7574885
503.988422,385.5818
496.0789996,385.570905
498.8755078,364.1900644
465.0901972,361.7418381
545.1547188,357.1687114
523.9028332,344.4681097
512.8031999,332.1202927
524.084457,338.3573303
522.6211767,353.8034826
501.0674934,294.061988
567.9562538,289.4630252
581.4351152,256.6333655
575.7699239,297.6132822
497.8195047,271.0473985
571.8169867,276.3636276
549.1546464,261.4772209
540.541217,261.2537902
539.8575359,242.5743533
510.1567899,235.7110413
547.2903553,262.353878
562.8712717,202.3208495
563.1115111,243.4047013
499.5352172,187.0046321
568.074775,195.9497431
512.3151327,189.9460657
518.8122191,192.2487028
525.1652313,191.4015178
504.7479897,159.871009
527.8207246,163.1853211
534.2003566,109.6588708
569.1103921,125.546078
547.4697404,136.2657817
488.0245301,120.2096037
480.8838424,199.3213582
566.4530997,105.4325743
525.5410233,109.8346058
517.195997,101.698466
512.4613084,125.9077388
499.0420369,83.94821836
480.4661645,106.6782561
511.5242782,83.20463848
476.5504761,53.43462706
505.1535805,51.63740171
437.4647536,74.48067644
450.6165652,50.67113921
491.837433,47.12643419
450.4492423,-15.35886731
450.7055685,51.23091471
442.6199326,12.55034615
466.3332655,44.51796497
477.0761662,12.72085529
449.0126577,-12.83876216
453.8754556,33.66762946
439.9990253,21.23471731
434.5361316,34.2224449
401.0099783,21.81617849
422.1754126,19.80851688
408.4724108,24.55525006
426.1556509,47.2661329
411.9846048,-17.40105522
370.0418114,28.45193642
429.3585656,62.82404806
454.9311463,9.522276637
433.8542048,30.12030541
490.1249064,60.16237438
489.7893445,102.1096276
477.918587,75.31570164
514.0771222,124.7444961
489.3652312,86.49480272
485.8688784,71.40330912
501.2960798,84.47852974
474.7375523,131.2592328
562.8705494,136.8295734
531.9433344,36.62644667
539.6717749,169.0927531
501.3657057,107.2669766
539.8491621,105.915986
570.5403159,118.293034
524.9744856,127.317364
471.5973283,135.2981025
530.4528062,190.4465771
540.2713242,244.5367189
561.3660975,193.4651585
512.739485,219.2305706
556.5639256,227.0557804
526.4839806,223.49147
552.7213478,223.2963357
548.6540159,297.3558466
535.7005613,261.802397
558.3651939,264.9121129
542.4227002,301.9584801
514.7248448,297.1064949
486.7129804,258.2790357
576.8924713,334.2437132
494.578618,294.5529609
516.0594249,333.9550727
465.8851846,319.8037508
467.4431327,322.9455722
477.8649144,383.5091225
475.5710755,339.0069204
489.4937436,364.9971837
436.2756809,367.3692716
448.2781519,367.03663
449.3671947,381.2008135
465.3928387,368.0550359
417.9725566,376.1193868
423.8757534,401.3032877
466.6752054,285.8867744
424.9427411,374.3578822
445.8333771,435.8583371
444.2348252,385.2721309
444.5093575,414.4554032
457.5634202,370.8702497
411.1704847,398.8128754
394.0659682,413.5310619
404.4934507,411.9102657
441.5083845,424.7567914
424.5330698,417.0258077
452.0544414,379.9015675
453.8405407,375.7817999
483.7214659,370.1514482
450.8854964,407.08256
484.9291138,362.9932708
458.1743458,345.3137153
486.6158993,368.7986434
463.7924964,374.3773754
497.2785292,348.3192069
512.7604382,320.3708716
545.012939,315.6969306
548.0350007,267.6148821
492.4508865,266.6904562
558.5645092,250.8164219
522.4318598,262.5057288
527.2882234,276.7604923
538.5931951,245.6224019
575.9463071,230.6193721
549.2830296,221.0079769
564.5124488,207.0970381
563.1709505,218.3570933
538.764975,189.2547076
530.9206461,207.0927649
577.0892279,181.2078204
574.8537618,167.5482934
568.9493733,170.2520914
581.5906527,141.4582658
518.8687243,153.304693
558.4846661,141.3318147
